label:'regular'
speed,elevationGradient,heartRate
11.949,-0.0964098,147.6
11.7377,-0.073609,144
12.1403,-0.071168,139.4
13.944,-0.0671257,139
13.3718,-0.0807669,139.6
11.4057,-0.0883771,141.2
11.7395,-0.0797309,140.2
10.8299,-0.0598342,139
12.7111,-0.0226574,138.4
12.4499,-0.0173495,136.8
11.8652,0.00606815,135.2
11.5152,0,134.8
13.1516,0.0273731,137.6
12.0302,0.0538644,139
10.9357,0.0724233,139.8
12.0874,0.0893489,140.4
12.8594,0.100783,141
12.3186,0.122741,142.4
10.1316,0.170556,141
9.66211,0.141584,140.6
10.9813,0.131132,142.8
10.1996,0.0423547,145
9.80029,0.0293869,145
10.0581,0,146
10.1506,0.0212795,148.4
9.65004,0.0373056,149.8
8.47382,0.246406,150.2
11.1619,0.135461,151
9.43237,0.106866,151.4
9.57566,0.0827097,152
9.00107,0.0799905,153.6
8.71562,0.0578272,156.2
8.9719,0.0321002,156
9.50755,0.0302917,155.6
9.83031,0.0146486,157
10.1089,0.0213674,159.8
10.0641,0.0143083,164.8
9.95679,0.0216937,164.4
9.58759,0.0150194,162.6
9.54758,0.0301647,164.4
10.1981,0.0353009,169
10.9802,0.0655727,174
11.1064,0.0518619,177.6
11.0874,0.0714321,179.4
11.3395,0.0634948,178
10.6653,0.0877616,177
10.0996,0.0926768,167
9.90778,0.0944712,162
9.90943,0.101721,160
9.43674,0.0839273,157
9.30838,0.100555,157.6
10.5333,0.0956968,159
10.0155,0.100644,160
9.89321,0.116443,159.4
9.79872,0.102871,158.6
9.77748,0.0662747,158.4
9.94234,0.0579341,158.2
10.1104,0.0925783,161.2
10.337,0.132341,167
10.3339,0.104511,168
10.115,0.0925356,168
9.833,0.0951896,167.4
9.66655,0.0968288,170
9.61273,0.0674106,169.4
9.67806,0.0892741,161.8
9.73846,0.103507,159.8
9.73353,0.0961624,159
9.72367,0.103665,159.6
9.60944,0.082419,160
9.38747,0.076698,160
9.33026,0.0540178,161.6
9.74631,0.0738741,163
10.4678,0.0756606,163.6
10.8332,0.0864013,169.2
10.3358,0.0835933,176
9.69307,0.0891359,180
9.49134,0.0758586,180.6
9.65053,0.0447644,178.6
10.2474,0.0491831,170
10.7044,0.0672621,160.6
10.7213,0.0738718,159.8
10.2817,0.0910353,157.6
9.35511,0.0769632,156.8
8.96964,0.0722437,156
9.43488,0.0763125,155
10.5542,0.0750415,155.4
11.4196,0.0567447,155.2
10.62,0.0338983,160
10.4864,0.0274642,162.6
10.617,0.0542528,162.4
10.2296,0.0563072,165.8
9.39073,0.0690042,160.2
9.90886,0.217987,157
9.87833,0.160351,156
10.0041,0.12235,155.6
10.4491,0.12403,154
9.14426,0.220466,154.4
9.05021,0.175024,157.4
10.4064,0.11762,155.2
10.6799,0.0808993,155.8
9.52615,0.0755814,169.4
8.32386,0.0605488,174.4
8.75183,0.0740417,179
10.6861,0.0741149,178.4
11.0943,0.064898,178
10.2776,0.070055,178.6
9.61563,0.0748781,179
