speed,elevationGradient,heartRate
10.4917,0,131.2
8.07686,-0.00891435,132
9.89544,-0.00727608,131.2
9.60936,-0.0149854,130.4
9.70801,-0.0148331,130.6
10.1247,-0.0142226,129.6
10.1923,-0.0141284,128.2
10.6442,-0.00676428,126
10.1743,0,122.2
9.61482,0,124.4
10.9154,0.0197886,125.4
9.96435,0,127.2
10.3171,-0.00697872,128.8
11.2369,0,130
10.4241,0,131.6
10.1805,-0.0141447,132.8
10.4102,-0.0207489,133.4
9.93196,0,134
8.60324,0.00836894,134
7.63239,0.0283005,134
7.17635,0,135
7.30625,0,134.4
8.88354,0,132.2
10.9947,-0.0065486,130.8
11.6008,-0.0186194,129
10.9653,-0.0196984,128.8
9.45877,-0.0228359,129
8.6403,-0.0166661,129.4
8.19255,0,125.8
10.9646,0,122.6
10.8159,-0.0199706,123
10.2602,-0.0280697,122.8
9.89999,-0.0290909,122.8
9.39878,-0.0383029,123
8.94341,-0.0322025,124.4
7.61923,0,126.4
5.40556,0,129
4.86031,-0.0148139,128.6
8.13577,0,127.8
8.52703,-0.00844373,124.6
9.95039,0,124
8.85951,-0.0162537,125.8
9.52345,-0.00756028,127.4
8.34824,-0.00862457,127.4
9.00608,0.0079946,125.6
9.30084,0.0154825,125.2
8.94996,0.0241342,125
9.45032,0.0152376,125
10.0003,0,125
9.24174,-0.00779074,124.6
9.03807,-0.0079663,125.6
10.8048,0,127.4
10.4308,0.00690261,130.2
8.84912,0.00813641,130.4
10.6788,0.00674235,128.2
9.6447,0,127
12.1334,0.00593402,127.6
10.3127,0.020945,128.2
7.9234,0.018174,128.6
10.1651,0.00708307,129.6
10.7129,0.00672088,130
9.95018,-0.00723605,131
9.71451,-0.0148232,132
10.4063,-0.0138377,132
11.0369,-0.0130471,132.6
10.9458,-0.0131558,131.4
9.42006,-0.0152865,130
10.5556,-0.0204631,130.2
8.67277,-0.0166037,129
8.01308,0,126.6
8.50608,0.00846454,126
10.3405,0.00696291,127.8
10.7027,0.00672726,127.6
10.4335,0.00690086,128
10.1481,-0.0141899,127.6
11.9889,0,128.4
11.4853,0,128
10.4465,0,128
9.39014,0,129.2
9.96147,0.0144557,130
9.91859,0.0145182,131
9.90531,0.00726883,130
9.92174,-0.00725679,129
9.69265,-0.0148566,130.8
9.9832,0,132
10.3421,0.0278473,131.8
10.0127,0.0215726,131
11.4561,0.0188546,131
11.9968,0.030008,131
10.6204,0.0406766,132.2
10.2716,0.0490674,132.2
9.39143,0.00766656,130.8
8.63815,0.00833512,130
8.47659,0.00849398,128.2
8.49835,0,127.4
8.42805,0,124.8
6.11233,0.0117795,117.6
7.20094,0,118.4
7.85148,-0.0275107,119.4
8.10698,0,122
8.90053,0,125.6
11.5403,0,126
11.904,-0.0423388,126
9.97531,-0.0433069,126
11.1584,-0.0258102,127
11.1385,-0.0193921,128
10.2653,-0.0210418,127.6
7.83093,-0.0275829,126.8
6.69241,-0.0215169,126.4
6.07546,-0.0237019,128.4
7.2058,0.00999195,127.6
11.1313,0.0194048,125.8
10.1775,0.0353722,122.6
9.62616,0.0299185,120.4
10.2479,0.0281032,120
9.804,0.0220318,118
9.43353,0,117.4
10.3681,-0.0138888,119
10.4528,-0.0137763,118.8
9.76351,-0.0221232,119.2
10.3303,-0.0209093,119.2
10.8502,-0.0199075,119.8
10.8402,-0.0199259,123.8
9.64274,-0.00746675,125.6
10.5737,-0.00680932,126
10.1545,0,125.4
9.72163,0,124
9.85937,0,124
11.2925,0,124
9.65986,0,123.6
10.2074,0.00705371,122.4
10.4366,0.00689878,121.6
9.99928,0.014401,117.8
10.5133,0.00684845,116.4
8.64932,0.00832436,119.8
9.46252,-0.00760897,119.4
8.9283,0.00806425,118
9.103,0.00790948,118.6
7.07458,0.0203546,119
4.09526,0.0175813,120.4
2.93548,0,121.4
2.65004,0.0271694,119
4.35132,0.0165467,118.6
2.69104,0.0267554,117.2
