speed,elevationGradient,heartRate
10.2814,0.00700294,171
10.2121,0,172.4
10.1649,0,172
10.0954,0,173.6
10.1513,-0.00709269,174
9.87809,0.00728886,175
8.89215,0.0323881,175.8
7.99387,0.126097,175.4
7.49793,0.115232,174
7.84304,0.100981,174
7.87266,0.100601,175.2
7.46219,0.135081,177
7.25744,0.0992086,179
7.05287,0.0918775,180.4
7.25597,0.06946,181.8
8.30137,0.0780594,178.8
8.18299,0.0703899,173
8.31566,0.0432918,170.6
8.53512,0.0506144,168
8.82277,0.0489642,166.4
8.99989,0.0640008,166
8.86401,0.0649819,167.8
8.36469,0.0688609,169
8.06713,0.0624758,171
8.01429,0.0808556,171
8.25143,0.0698061,171.2
8.74584,0.0576274,164.2
9.11243,0.0632104,164.6
8.85478,0.0650496,166.8
8.5455,0.0758294,167
8.17957,0.0792217,168.8
8.09779,0.0711305,170.8
8.09779,0.0800218,171.4
8.52536,0.0591177,173.8
8.87437,0.064906,174.8
8.82368,0.0489592,172.4
8.76549,0.0492842,173.6
8.8999,0.0485399,173
8.04447,0.035801,169.8
8.50864,0.00846199,165.8
8.81999,0,168.8
8.68169,-0.00829331,169
8.69443,-0.00828117,169.6
9.11324,-0.0158012,169.8
9.42401,-0.0229202,170.8
9.5097,-0.00757121,169.4
9.3832,-0.0153466,169.6
9.48843,-0.00758819,171.8
9.57052,0,174.4
9.6037,0.00749711,175
9.67104,0.00744491,175.6
9.57273,0.00752137,176
9.47667,0.0151952,178.2
9.50983,0.00757111,177.8
9.55059,0.0150776,174
9.89879,0.00727362,174.6
10.1722,0.0141562,177.6
10.4168,0,177.4
9.71015,0,177.2
9.23445,0,177.4
10.3556,0,178.6
8.34259,-0.00863041,178.8
4.76525,0,175.4
3.54009,0,174.2
5.53622,0,173.6
8.84242,0,170.8
10.3051,-0.0069868,173.2
9.91777,-0.0072597,177.8
9.66847,0,179
10.0708,-0.00714937,180
10.2667,-0.00701294,183.4
10.2633,-0.00701531,184
10.0307,-0.00717799,184.4
9.92375,-0.00725533,185.8
9.8177,0,188.8
9.8349,-0.00732087,191
9.78405,0.00735892,191
9.76518,0,189.4
9.76,0,188.8
9.85135,0,184.8
8.73506,0,183.4
7.74673,-0.00929424,177.8
9.036,0,174.4
9.49078,-0.00758631,175.4
8.84849,0,179.2
8.78573,-0.00819511,179.2
9.18367,0,177.4
9.50707,-0.00757331,174.4
9.47663,0,174
9.30236,-0.00773997,174.2
9.18327,0,172.6
9.32242,0,172
9.54433,0,170.8
9.512,0,168.8
9.27876,0,168
8.90321,0,170.8
8.94437,0,175.8
9.25169,0,179.8
10.2179,0,180.4
10.2631,0,182
9.6397,-0.00746911,181
9.52001,0,179.4
10.2681,0,180.2
10.8016,-0.00666568,184.4
10.4089,0,187.2
10.3366,0,190.2
10.6332,0,192.4
11.0126,-0.00653798,192.4
11.1586,0,191.4
9.35101,0,184.4
9.74349,-0.0591164,179.6
10.6531,-0.0202758,178.4
11.4757,-0.0313706,177.8
11.2527,-0.0319923,177
10.7931,-0.0333546,177.2
10.4357,-0.0344969,178
10.1785,-0.0353687,179
9.91303,-0.0290527,177.8
10.0995,-0.0285164,177
10.169,-0.0283215,176.8
10.443,-0.0344727,177.8
10.5205,-0.027375,178.4
10.5004,-0.0411412,177.8
10.3776,-0.03469,176.6
10.6905,-0.0404097,177
11.1181,-0.0388554,178.2
10.9467,-0.0394638,180
10.3694,-0.0416609,181.2
9.82288,-0.0439789,179.6
10.2153,-0.0704826,179
11.1313,-0.0258731,179
11.1395,-0.0258539,179
11.5057,-0.0312888,180.2
11.3229,-0.0445117,179
11.2591,-0.0447636,180.4
11.2342,-0.0448631,185.4
10.9122,-0.0395887,187
10.6417,-0.0405952,186.2
10.4411,-0.0413748,187.2
10.4525,-0.0344416,190.4
10.4776,-0.0412309,191.2
10.5857,-0.0340081,190.4
10.6173,-0.0474698,187.8
10.6015,-0.0407489,186.6
10.3763,-0.0346945,184
10.247,-0.049185,180.8
10.247,-0.0281057,179
10.4601,-0.0344164,179
10.4685,-0.0206332,177
9.93931,-0.0144879,176
9.84035,0,174.4
10.1399,-0.00710069,174.6
10.3779,0,172.6
10.2933,0,172
10.1357,-0.035518,171.8
10.4866,-0.0480614,174.6
10.447,-0.0551357,178.4
10.1264,-0.0426607,181.2
10.1803,-0.0353625,183.6
10.5206,-0.0479062,185.4
10.9072,-0.0660116,186.8
11.0072,-0.0588705,188.2
10.8179,-0.0332781,185.6
10.6341,-0.060936,181.2
10.4593,-0.075722,177.8
10.2998,-0.0699041,177.4
10.2869,-0.0349959,177.8
10.4295,-0.0414208,180.6
10.32,-0.0348836,180
10.1141,-0.0284751,181.8
10.1134,-0.00711924,183
10.1838,-0.0636304,182
9.86522,-0.0510885,182
9.75108,-0.0443028,181.8
10.161,-0.0496013,181
10.0997,-0.0570313,180.2
9.76127,-0.0590087,181
9.92893,-0.0580123,182.4
10.5143,-0.0479349,185.2
11.0364,-0.0521911,186
11.3039,-0.0573256,184.2
11.5264,-0.0562189,182.4
11.5958,-0.0434641,184.8
11.5958,-0.0496732,184.8
11.4718,-0.0376575,184.4
11.2646,-0.0319584,183.6
11.0855,-0.0324749,182
10.9351,-0.0329214,181.4
11.2622,-0.0383583,182
11.6316,-0.0309501,182.6
11.3043,-0.0382157,184.8
11.1454,-0.0323002,185
11.1601,-0.0258063,185
11.1846,-0.0257496,185.6
11.1987,-0.0192879,187
11.1263,-0.0194134,189.4
11.0705,-0.0195113,184.8
11.0736,-0.0195059,183
11.0013,-0.0130893,182.2
11.2901,-0.0255092,182.4
11.342,-0.0190443,184.6
10.2769,-0.028024,185.4
8.88998,-0.016198,182.2
9.72079,-0.0296272,181
9.6686,-0.0372339,182
8.77711,-0.0574221,184
13.7144,-0.0577496,185
12.1348,-0.0652671,183
11.971,-0.0360872,182
11.3092,-0.038199,182
11.0395,-0.0195661,182
11.1035,-0.0194533,181.8
11.1416,-0.0193868,182
11.1222,-0.0258941,183
11.0084,-0.0261618,183.8
11.062,-0.0195263,182.2
11.2601,-0.0191828,180.6
10.0402,-0.0143424,179.8
9.65898,-0.0149084,179
10.945,0,177.4
10.7541,0,176.8
9.4634,0,175
9.2298,-0.00780082,175
7.69434,-0.0187151,174.8
2.6663,0,174
0.332497,0,170.6
0,0,151.8
0,0,124.2
0,0,110.4
0,0,106
0,0,92.2
0,0,84.8
0.0800198,0,82.4
0.16004,-0.449889,82
0.240059,0,83.2
1.30586,0,82.6
1.20962,0,77.8
0,0,79
0.16004,0,75
1.49866,0,72.4
7.624,-0.0188877,70.6
8.38243,-0.00858939,70
7.81607,-0.00921179,69.8
8.00063,0,70
8.22532,0,70.2
8.008,-0.035964,71.8
11.7343,-0.0368152,72.8
12.1678,-0.0532554,78
10.3206,-0.0767401,81.2
9.71121,-0.0963834,84.2
10.0527,-0.0859473,85.6
10.0442,-0.0860194,86.8
9.52391,-0.113399,86.4
