speed,elevationGradient,heartRate
7.89401,0.054725,150.4
8.00567,0,150
8.25642,0.0261615,150.4
7.3683,0.00977159,149.2
9.82044,0,149
8.14533,-0.0176788,149
7.89016,-0.0182506,149.8
8.78014,-0.0164006,147.6
10.5138,0.0136963,145.4
10.5469,0.0136534,144.4
10.0372,0.0215199,146.4
9.8876,0.0364093,145
10.0273,0.0143608,141.4
10.6964,0.00673121,141
10.4436,0,139.8
10.042,0,137
9.53624,-0.0226504,135.6
9.47513,-0.0303953,130.8
10.2785,-0.0420295,129
5.7395,-0.0125447,128
0.606509,0,132.2
2.77441,-0.0259515,132.2
8.15471,-0.00882925,131.4
10.3467,-0.00695876,136.8
7.63399,-0.00943151,137.2
5.082,0.0425029,126.6
7.83972,0.036736,121.4
8.70029,0.0413779,124.2
8.08607,0.115755,125.8
9.16711,0.180646,129
11.5354,0.0249667,131
4.20503,0.0171224,134
4.71684,-0.0915867,133.6
9.66937,-0.178709,131
5.57558,-0.103308,130
4.45457,-0.113142,127.4
5.03568,-0.114384,124.2
4.28963,-0.0839234,122.6
3.17953,-0.0679346,120.2
3.93706,0,116
5.06968,0.0568083,112.6
7.37736,0.0487979,116
8.37084,0.060209,121.6
9.80186,0.0514188,125.6
9.76549,0.0442374,127
10.1223,0.0426781,127
10.3398,0.0348169,127.6
9.54414,0.0377195,128.8
10.2159,0.0352393,130
10.8183,0.0199662,133
10.0943,0.0142655,135
10.8049,0.0133273,136
11.8459,0.0121561,136
9.18391,0.0235194,135
8.87785,0.00811007,134.4
6.83294,-0.0842976,135.6
7.28631,-0.0790524,131.8
8.52015,-0.0845055,125.4
8.98451,-0.0480828,123.4
9.12911,-0.0473211,123
9.043,-0.0477718,123
9.36454,-0.0461315,122.6
9.93239,-0.0507431,120.2
9.44605,-0.0533556,119.6
8.96298,-0.0562313,119
8.96454,-0.0562215,117.4
8.82606,-0.048946,116.4
9.01382,-0.0479264,116.2
9.69554,-0.0445566,115.6
10.0832,-0.0428436,115.4
9.92456,-0.0507831,117.8
9.36231,-0.0615233,116.4
9.13991,-0.0551428,117.4
9.2175,-0.0624898,117.2
8.96533,-0.0803093,114.6
9.15224,-0.0865362,114.4
9.2213,-0.109312,116.8
11.2963,-0.0892329,115.2
11.4656,-0.0879155,115
8.57896,-0.151067,114.8
8.26986,-0.0435316,113.6
6.63544,-0.0542541,115.4
9.4272,-0.0381874,116
8.61663,-0.0334238,117.8
10.3488,-0.0278294,121
9.63681,-0.0298854,118.8
8.68142,-0.0414679,116.6
8.96729,-0.0401459,116
9.34471,-0.0616392,116
9.76293,-0.0811231,116
9.93129,-0.0724981,116
9.65053,-0.0895288,116.4
8.90391,-0.097036,116.2
8.21368,-0.113956,117.8
10.5441,-0.12974,118
9.42545,-0.106945,118.2
7.83621,-0.110257,119.4
7.41199,-0.106854,118
8.21909,-0.105121,116.8
8.89791,-0.0809179,119.6
8.66077,-0.0665068,131.2
8.69075,-0.0331387,136.4
9.10734,-0.0237171,139.8
9.47278,-0.00760073,144.2
9.34955,0.0154018,151
8.43682,0.00853402,158.2
8.93244,0.00806051,167.8
9.13882,0,173.4
11.1847,0,174
11.687,-0.00616071,175.2
9.6438,-0.0746593,177
8.26216,-0.122002,177.6
6.22212,-0.104145,177.4
3.28951,-0.087551,174.8
6.10863,-0.0353598,172.6
9.08669,-0.023771,171.4
8.35821,-0.0172286,170.4
8.23969,-0.00873819,167.6
12.6498,0.0113835,165.8
12.4931,0.0288159,174.4
11.3165,0.0572616,178.2
10.5605,0.0681789,182.2
10.1787,0.0565888,182.6
10.4558,0.0550888,186.4
10.2653,0.0561116,187.6
9.61909,0.0523958,188.4
9.12284,0.0552459,190
9.02267,0.0558593,189.8
9.15573,0.0550475,187
9.43849,0.0686551,183.2
9.83258,0.0659034,183.2
9.65977,0.0745359,181.2
9.50422,0.0606047,181
9.75373,0.0590544,182.8
9.60685,0.0449679,184
9.33086,0.046298,186
8.92144,0.0484227,186.8
8.85461,0.0406568,186
8.79675,0.049109,183.4
8.47164,0.0254968,181.4
10.3577,-0.020854,179.6
9.73217,-0.0369907,175.4
9.08037,-0.0317168,174
8.858,-0.0406412,174
8.93145,-0.0241842,174
9.14928,-0.0314779,174
9.64213,-0.00746723,174.8
