speed,elevationGradient,heartRate
8.95757,0.0482274,148.4
7.69364,0.0842254,150
4.74289,0.0303612,149.8
5.43504,0.0132474,147.4
8.46488,-0.0255172,142.4
8.96855,-0.0160561,141
9.31782,0.00772713,143
9.63187,0.00747519,145.6
9.08342,0.0237796,149.8
8.42917,0.0256253,149.2
8.73774,0.00824012,153.8
9.54478,0,161.8
9.74013,-0.0221763,175.4
8.81476,-0.0408406,181.4
10.1472,-0.0354777,185.6
7.83342,-0.0551483,185.8
10.7156,-0.0739111,182.2
11.3864,-0.0758798,179.6
10.1207,-0.0497988,179
9.68493,-0.0371711,180.4
9.44653,-0.0381092,180.4
9.98527,0.00721062,177
10.1112,0.0142416,176
9.78454,0.0294342,176.4
10.1765,0.0141503,177
10.3733,0.0277635,177
10.4381,0.034489,177.2
10.2798,0.0560325,178.6
10.3033,0.0349402,179.4
11.0298,0.0326388,181.4
9.61416,0.0299558,179.8
10.4316,0.0138042,179
9.67995,0.0148761,176.8
9.04061,0.0159281,175
10.4389,0,176
10.479,0.00687087,176
11.1473,0,177.8
10.4615,-0.0137647,180
10.8905,-0.0198337,180
10.9709,-0.0131256,180
10.7305,0,180.8
10.9065,0,184.6
11.0336,0,184.8
10.9056,0.0198063,182.8
10.5773,0,180.4
10.4858,-0.00686641,180.2
10.6421,-0.0135311,180.6
10.2611,0,177.6
8.54639,0.00842461,179
8.72099,0.0330238,179.4
11.9748,0.048101,178
10.991,0.00655079,178
9.29717,0.00774429,178.8
9.67084,0.00744506,181
9.99071,0,178.8
8.99223,0,174
9.47617,0,171
8.8017,-0.00818024,167.6
12.1119,-0.00594456,164.2
12.2914,-0.0234311,163.4
10.308,-0.0209546,169.8
9.00511,-0.0159909,170.8
9.64599,0,178
10.573,-0.0068098,179.6
11.2181,-0.00641823,178.4
7.6787,0.112519,179
8.18553,0.0879601,182.2
9.75466,0.088573,187.4
9.69555,0.0891131,193.2
9.95769,0.0867671,196.6
10.3112,0.0837922,198.8
10.5656,0.0817747,200.2
10.4586,0.0826111,202
9.53464,0.00755141,202
9.22671,-0.00780343,198.8
6.6837,-0.021545,196
2.38183,0,193
8.03806,-0.0179148,188.4
6.20927,-0.0231911,181.8
7.60637,0.00946575,181.2
9.62838,0.00747789,182
9.24531,0.00778774,186.2
8.68227,0,189.6
7.65479,0,188.2
7.97955,-0.00902307,188.2
9.27352,0,186
6.88506,0.0209148,186
7.03597,0.0102331,187
8.31337,0.034643,189.8
8.74521,0.0576316,189.8
9.81321,0.0146741,187.4
9.51704,-0.00756538,183.6
8.0118,-0.0269602,180.2
3.46412,0,179
3.19876,-0.0225087,174.4
8.28861,-0.00868662,167.6
6.4737,-0.0111219,164.2
8.13309,-0.0531164,164
7.14921,-0.0402842,164.8
