speed,elevationGradient,heartRate
7.24433,-0.049694,171.2
6.77776,-0.0424919,170.2
8.06395,-0.0357145,168.2
8.18903,-0.0263767,171.4
7.09599,-0.0101466,174
6.79512,0,178.4
5.79739,0.0248388,177.4
7.13231,0.0302847,173.2
6.40349,0.0337316,174
5.63757,0.0638572,171.6
8.09955,0.0800044,170
7.60685,0.0662561,169.6
7.19151,0.0600709,169
7.90834,0.0910432,168.4
9.45258,0.0685527,167.6
8.60816,0.0585491,169
7.36597,0.0781974,170
7.15418,0.0704483,172
7.34974,0.0587776,169.6
7.61736,0.0567125,170
7.78549,0.0184959,170.8
7.66191,0.0187943,171.8
8.20149,0.00877889,173.2
8.58963,0.0083822,177.2
8.17709,0,178
7.85703,-0.0183275,173.8
8.35905,-0.0172268,169.4
8.73167,-0.0164917,168
8.68281,0.0165845,168
8.76912,0.0164213,166.8
9.40768,0.0153066,168
10.5221,0.0342137,167.8
10.7943,0.0200105,169
10.3587,0.00695068,172.8
9.81239,0,176
9.24794,0,175.4
8.68727,-0.016576,174.4
9.07927,-0.0237904,172.2
10.2541,-0.0351081,172.6
8.68415,-0.0746187,174
9.33764,-0.0616858,167.2
9.16315,-0.0628605,167
9.28642,-0.0697793,167.6
9.79029,-0.0808965,167.2
10.2697,-0.0911421,168.6
9.82274,-0.0806292,170
9.9417,-0.0724222,170.2
10.1276,-0.0782024,170.8
10.1472,-0.0780513,173.2
9.89876,-0.08001,171.6
9.71741,-0.103731,168.2
9.6151,-0.112323,166.8
8.50199,-0.160904,163.4
6.84696,-0.16825,157.8
7.30173,-0.207074,158.2
8.68697,-0.174054,160.2
9.26797,-0.170911,161.4
9.34708,-0.138653,163
9.40663,-0.114813,166.6
9.58886,-0.120139,170.2
10.0542,-0.128901,171.8
9.76013,-0.125408,170.8
8.47336,-0.161447,169
6.65903,-0.194623,169
9.92346,0.0145111,173
10.2026,0.0141141,176.2
8.80532,0.0163537,180
7.08802,0.020316,179.2
6.41923,0.0224326,175.4
8.34568,0.0258817,173.4
10.3189,0.0279099,171.2
8.71281,0.0165274,171
11.2435,0.00640373,172.8
11.4508,0,174.6
9.50804,-0.0151451,175
6.4552,-0.0223076,175
7.00082,-0.0102845,175
11.33,-0.0190645,175
11.6343,0,175.4
7.97241,0,178.4
7.32761,0.00982585,175.4
7.60027,0.00947335,173
8.26172,0.00871489,173
7.36288,0.0195576,173
9.03051,0.0239189,173
12.0739,0.023853,173.4
9.42315,0.0229223,178.6
8.90713,0.0161668,184.4
10.1817,0.014143,186.2
10.1254,0.0142216,187
9.18668,0,180
10.3612,0.00694902,175.4
10.5168,0,174.4
7.62284,0,173.8
10.7791,0,174
11.5588,-0.006229,172.6
10.1787,0,171.6
11.6634,0.00617314,170.4
10.1662,0,171
9.43257,-0.0152662,172.6
10.6733,-0.00674581,176.2
10.8142,-0.0865531,177.6
10.1944,-0.113003,176
9.91215,-0.0871657,175
9.7726,-0.0736753,172.8
9.6462,-0.111961,172.8
10.1731,-0.092007,175
10.4001,-0.0761529,174.8
8.86741,-0.0568374,174
9.10941,-0.0632313,173.8
10.7908,-0.0467066,174.2
6.15507,-0.0467907,174
0.948113,0,173.2
0.158952,-0.452966,170.6
0,0,166.4
0.0800198,0,107.4
0.728396,0,100.4
5.42725,-0.0132664,93.4
7.59096,0.0569098,86.4
7.37227,0.087897,86
7.53897,0.105054,85.2
8.09585,0.177869,85.4
7.75808,0.213455,86.4
10.0503,0.243575,90.2
8.15911,0.167665,91.8
6.0844,0.189337,93
6.24761,0.10372,93.8
7.18177,0.200508,95
7.7708,0.324291,95.4
8.37715,0.120327,96.2
9.72268,0.118486,96.4
10.2701,0.0701065,96.2
10.0903,0.0570845,99
9.77282,0.0368368,99.6
9.62724,0.0224363,102.4
9.6902,0.0594415,103.2
9.86368,0.0875941,104
9.72451,0.0740397,104.2
9.66676,0.0521374,105
10.1641,-0.0141675,105.8
11.2165,0.00641913,107
10.1798,0,107.6
9.70236,0.00742088,109
8.76639,0.0164264,111
8.63885,0.0166689,110
10.1547,0.0283612,108.6
10.6944,-0.013465,109
11.4965,-0.0438394,109.2
10.2208,-0.0634,110.4
9.77648,-0.0736461,112.4
11.0003,-0.117814,113
11.5089,-0.137633,113.8
9.406,-0.153094,116.6
9.39485,-0.145612,117.8
9.41903,-0.145238,118.6
8.57888,-0.125891,119.4
8.82029,-0.16326,120.6
9.44205,-0.144884,121.4
9.42552,-0.145138,119.4
9.71372,-0.133419,115
10.5837,-0.142861,115
11.2294,-0.134646,114
11.12,-0.135972,114.6
11.1313,-0.129365,116.4
11.5946,-0.124196,117.4
10.962,-0.111659,117
9.98585,-0.115363,118
9.84279,-0.109725,121.2
9.55816,-0.112993,121
8.80567,-0.0899421,120.2
8.35662,-0.0258478,120.4
8.46424,0.0510383,120.8
8.04991,0,119.8
8.6594,-0.099776,119
7.6269,-0.0944027,119.2
5.61649,-0.0512776,120.8
5.01074,-0.0574766,119.8
4.66804,-0.0616961,114.6
4.6274,-0.0777975,112.2
4.73488,-0.0608252,110.4
4.84611,-0.0445719,106.8
5.1541,-0.0279389,103.8
5.22547,0.0137787,99.4
5.23984,0.0412227,94
4.65644,0.0618498,91.2
3.95024,0.0546802,92.8
4.39078,0.016398,92
5.09582,0,90.8
5.00751,0,86.6
4.32349,0,85
5.79508,0,85.4
5.3022,0,84.6
5.52091,0,81
5.85177,-0.012304,76.8
5.9515,0,75.6
5.82015,-0.0123708,75.8
6.49962,-0.0332327,87.8
8.70028,-0.0248268,92.6
10.442,-0.034476,95.4
10.9714,-0.0459375,99.8
11.0838,-0.0519677,102.6
11.0593,-0.0195311,103.4
11.0049,0.0588827,101
10.0488,0.0931455,102
8.1823,0.0615964,102
7.13041,0.050488,106
7.90714,0.0273171,114.2
9.42658,0.0305519,114.4
9.20525,0.0156433,113.8
7.21841,0,113
8.46905,0.0595108,112.2
9.74219,0.0591243,113.8
8.75997,0.0575345,119.6
8.025,0.0807477,121
7.99991,0.0630007,121.8
8.17611,0.0528369,122.4
8.3883,0.0600837,124.2
8.76784,0.0410592,127
9.07382,0.0476095,129
9.755,0.0295233,132.4
10.4056,0.0484356,133.6
10.2814,0.0350148,133.4
10.761,0.0267633,132.4
11.0243,0.0130621,134.2
11.2962,0.0254952,136.8
10.5988,0.0271729,137
9.96257,0.0216811,136.4
9.51985,0.0226894,136.4
9.80844,0.00734061,137.2
9.18403,0,135.6
5.51077,0.143719,134.2
8.04617,0.0805352,133
7.27685,0.098944,133.8
9.03525,0.0637503,134
11.1616,0,133.4
10.5106,-0.0411014,136
9.32459,-0.00772152,137.6
9.24039,-0.0623351,140.8
8.79039,-0.0900984,145.6
4.79927,-0.0900138,150.8
4.65043,-0.0774123,152
4.20714,-0.0855689,150.2
3.32397,-0.129965,147
4.40923,-0.130635,143.8
5.40064,-0.106654,136.4
3.75063,-0.115181,134
2.07291,-0.138935,131.4
